timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1623577035381,0,3,6.591796875E-7,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035382,0,19,4.1748046875E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035397,0,10,2.197265625E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035398,0,33,7.2509765625E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035413,0,24,5.2734375E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035414,0,23,5.0537109375E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035415,0,17,3.7353515625000003E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035430,0,2,4.39453125E-7,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035431,0,-280,-6.15234375E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035446,0,6,1.318359375E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035447,0,18,3.955078125E-6,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035448,0,66,1.4501953125E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035463,0,75,1.64794921875E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035464,0,53,1.1645507812500002E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035478,0,68,1.4941406250000001E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035479,0,76,1.669921875E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035480,0,53,1.1645507812500002E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035498,0,59,1.29638671875E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035499,0,68,1.4941406250000001E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035513,0,53,1.1645507812500002E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035514,0,54,1.1865234375000001E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035529,0,100,2.197265625E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035530,0,91,1.99951171875E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035531,0,96,2.109375E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035547,0,75,1.64794921875E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035548,0,93,2.04345703125E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035562,0,82,1.8017578124999998E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035563,0,73,1.6040039062500002E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035564,0,90,1.9775390625E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
1623577035579,0,86,1.8896484375000003E-5,60,61,36,216795,21665,29261,26988,23991,3079,1477,1635,Tag0,unknown
