timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1621871104260,0,88,1.93359375E-5,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104386,0,16,3.515625E-6,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104487,0,61,1.34033203125E-5,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104592,0,123,2.70263671875E-5,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104708,0,112,2.4609375E-5,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104810,0,20,4.39453125E-6,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871104910,0,40,8.7890625E-6,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871105010,0,19,4.1748046875E-6,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871105112,0,-284,-6.240234375E-5,11,64,37,405446,394738,16173,16753231,18880,4665,5385,785,Tag0,unknown
1621871105212,0,-265,-5.82275390625E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105327,0,-119,-2.6147460937500004E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105427,0,28,6.15234375E-6,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105530,0,80,1.7578125E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105631,0,17,3.7353515625000003E-6,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105744,0,71,1.56005859375E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105847,0,-260,-5.712890625E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871105963,0,-99,-2.1752929687500003E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871106063,0,80,1.7578125E-5,13,53,37,245380,201676,12201,27232,12297,12077,9498,788,Tag0,unknown
1621871106180,0,12,2.63671875E-6,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106280,0,-277,-6.0864257812500005E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106380,0,9,1.9775390625E-6,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106480,0,-285,-6.26220703125E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106580,0,38,8.349609375E-6,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106680,0,34,7.4707031250000005E-6,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106781,0,69,1.51611328125E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106886,0,-294,-6.4599609375E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871106998,0,-331,-7.272949218750001E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871107108,0,86,1.8896484375000003E-5,10,44,37,204364,137440,16754855,16745983,24791,5956,8561,2876,Tag0,unknown
1621871107215,0,-95,-2.08740234375E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107315,0,74,1.6259765625E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107415,0,60,1.318359375E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107516,0,37,8.1298828125E-6,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107616,0,92,2.021484375E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107716,0,5,1.0986328125E-6,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107817,0,102,2.2412109374999998E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871107917,0,37,8.1298828125E-6,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871108019,0,74,1.6259765625E-5,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871108119,0,36,7.91015625E-6,1,30,37,137640,16758430,2386,11092,1371,1374,766,848,Tag0,unknown
1621871108222,0,50,1.0986328125E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108334,0,74,1.6259765625E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108435,0,89,1.95556640625E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108535,0,20,4.39453125E-6,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108635,0,68,1.4941406250000001E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108735,0,-293,-6.43798828125E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108837,0,66,1.4501953125E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871108955,0,-258,-5.6689453125000004E-5,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871109069,0,35,7.6904296875E-6,21,41,37,97121,13073,3214,5375,6592,2983,1821,626,Tag0,unknown
1621871109169,0,26,5.712890625E-6,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109269,0,55,1.20849609375E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109370,0,49,1.07666015625E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109470,0,17,3.7353515625000003E-6,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109570,0,-80,-1.7578125E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109670,0,-126,-2.7685546875E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109770,0,60,1.318359375E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109871,0,80,1.7578125E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871109971,0,60,1.318359375E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871110072,0,49,1.07666015625E-5,14,51,37,175354,153461,29858,16755186,16392,5491,6532,1120,Tag0,unknown
1621871110174,0,53,1.1645507812500002E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110274,0,75,1.64794921875E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110374,0,88,1.93359375E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110490,0,22,4.833984375E-6,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110590,0,-137,-3.0102539062499998E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110690,0,-117,-2.5708007812499998E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110791,0,118,2.5927734375E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110891,0,-127,-2.79052734375E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871110993,0,84,1.8457031250000004E-5,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871111093,0,16,3.515625E-6,24,61,37,16772047,17808,27821,25175,30203,5065,4303,2157,Tag0,unknown
1621871111193,0,-313,-6.87744140625E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111310,0,55,1.20849609375E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111410,0,101,2.2192382812500002E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111510,0,19,4.1748046875E-6,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111610,0,36,7.91015625E-6,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111713,0,5,1.0986328125E-6,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111826,0,-359,-7.88818359375E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871111927,0,102,2.2412109374999998E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871112027,0,69,1.51611328125E-5,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871112127,0,41,9.008789062499999E-6,35,70,37,602723,50339,16762782,16758727,11221,13777,5096,2118,Tag0,unknown
1621871112229,0,72,1.58203125E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112329,0,16,3.515625E-6,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112429,0,54,1.1865234375000001E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112529,0,54,1.1865234375000001E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112629,0,64,1.40625E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112729,0,7,1.5380859375E-6,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112829,0,43,9.448242187500001E-6,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871112931,0,-258,-5.6689453125000004E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871113047,0,86,1.8896484375000003E-5,30,69,37,158553,21762,3763,10022,14343,3354,2693,1855,Tag0,unknown
1621871113147,0,-265,-5.82275390625E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113248,0,-105,-2.30712890625E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113365,0,82,1.8017578124999998E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113479,0,66,1.4501953125E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113579,0,3,6.591796875E-7,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113680,0,92,2.021484375E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113780,0,-293,-6.43798828125E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113881,0,105,2.30712890625E-5,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871113981,0,28,6.15234375E-6,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871114081,0,44,9.66796875E-6,37,77,37,16763429,91456,10859,74422,7296,7264,6040,1846,Tag0,unknown
1621871114181,0,52,1.142578125E-5,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114283,0,56,1.23046875E-5,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114383,0,65,1.42822265625E-5,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114483,0,25,5.4931640625E-6,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114600,0,8,1.7578125E-6,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114703,0,86,1.8896484375000003E-5,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114803,0,113,2.48291015625E-5,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871114917,0,29,6.3720703125E-6,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871115018,0,40,8.7890625E-6,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871115118,0,41,9.008789062499999E-6,26,60,37,144059,16757974,3592,8548,5976,1267,1403,324,Tag0,unknown
1621871115218,0,65,1.42822265625E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115320,0,-265,-5.82275390625E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115420,0,11,2.4169921875E-6,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115520,0,87,1.91162109375E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115620,0,122,2.6806640625E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115720,0,-262,-5.7568359375E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115820,0,101,2.2192382812500002E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871115923,0,44,9.66796875E-6,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871116023,0,-110,-2.4169921875E-5,29,57,37,199778,16751407,23540,23538,27445,7201,3423,1931,Tag0,unknown
1621871116139,0,25,5.4931640625E-6,16,53,37,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116239,0,-265,-5.82275390625E-5,16,53,37,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116340,0,10,2.197265625E-6,16,53,37,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116440,0,-40,-8.7890625E-6,16,53,71,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116554,0,-230,-5.0537109375E-5,16,53,71,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116659,0,-185,-4.06494140625E-5,16,53,71,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116759,0,101,2.2192382812500002E-5,16,53,71,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
1621871116859,0,52,1.142578125E-5,16,53,71,569634,58204,24803,16526,16760536,4503,7596,878,Tag0,unknown
